20.2585144	20.5540810	20.9363537	21.3897762	21.7094097	22.0220890	22.3736629	22.7013035	23.0980530	23.4944839	23.8380032	24.1287746	24.3532124	24.5566101	24.7499676	24.9622421	25.2782803	25.4126034	25.2968998	25.3529415	25.4857330	25.5929337	25.5917282	25.6497860	25.7175503	25.8119602	25.9646759	26.1258621	26.3394108	26.5813580	26.8654385	27.3359985	28.1526947	29.3745575	31.0662212	33.1703835	35.4453697	37.7492485	39.9249535	41.8257599	43.4673424	44.9002266	46.1826172	47.4063110	48.6187439	49.8451538	51.0349922	52.1950951	53.2768707	54.2956276	55.2703514	56.1909599	57.0274086	57.8470917	58.7026329	59.5576515	60.3475914	61.0847206	61.9100456	62.8452263	63.3687248	64.0476761	64.8294067	65.2836075	66.0810852	66.8126602	67.2825317	67.7703476	68.3035049	68.6776962	69.0581284	69.4629135	69.8087540	70.1035156	70.3634033	70.6524429	70.8756256	71.0962753	71.2305832	71.2491455	71.1873779	71.1022644	71.1205139	71.2015686	71.3955383	71.5695267	71.7365570	71.9834900	72.0848389	72.2180862	72.3825150	72.6074448	72.7388229	72.8580093	73.0298691	73.1752930	73.1744690	73.1070938	73.0220947	72.8429031	72.4192581	72.0296555	71.6063004	71.1572189	70.5680923	69.8188782	68.2942734	65.8752060	63.1363411	61.0988770	60.0592918	59.5175018	59.1984596	59.1120720	59.1506958	59.2325859	59.3832245	59.6814423	60.1635590	60.5977516	61.0168037	61.5475121	62.1840973	62.7259560	63.2245674	63.7002754	64.3530884	64.8710098	65.2094040	65.5982437	66.0167542	66.3644791	66.6140671	66.8293533	67.0782394	67.2650986	67.5793152	67.7471466	67.9211426	67.9137802	68.1105957	7.9000001	131.5599976	88.4800034	11.1499987	2.1099999	6.2800002	6.3799996	1.2900000	6.4899998	3.2000000
20.1895962	20.5007992	20.7281475	21.0296650	21.2723064	21.5879955	21.8776951	22.2293415	22.6171398	23.0785160	23.4438038	23.7401752	23.9636021	24.0999985	24.2231388	24.3289356	24.5633011	24.6609249	24.5270996	24.5562363	24.6758671	24.7557087	24.7298985	24.7342091	24.7203159	24.6595860	24.6391392	24.6478481	24.6814957	24.7420712	24.8859940	25.2374573	25.9865284	27.2088833	28.9279480	31.0962887	33.4975319	35.9194031	38.2372093	40.2881889	42.1058922	43.7105141	45.1856880	46.6048012	48.0096893	49.4272652	50.8086090	52.1567039	53.4248848	54.6205940	55.7876854	56.8962860	57.9332161	58.9488792	59.9996605	61.0682259	62.0594749	63.0018921	63.9623108	65.3902206	65.9587631	66.9143448	67.8433151	68.6656418	69.7475815	70.8224716	71.6189575	72.5078201	73.4161072	74.1345215	74.9482498	75.6501770	76.3566513	76.9277039	77.4610596	78.0253830	78.5308914	78.9130325	79.1453934	79.0665817	78.6170883	78.2662659	78.1715546	78.3122635	78.5217514	78.7478333	78.9914474	79.3885193	79.6516495	79.9968338	80.3818054	80.8495102	81.2074356	81.5291367	81.8858414	82.0613632	82.0491867	81.7916489	81.3264084	80.6197433	79.5128860	78.3064957	77.1710892	76.0438766	74.8392410	73.1655960	70.2024536	66.1691818	62.2859917	59.8698273	58.7751160	58.2454872	57.9451714	57.9024925	57.9635048	58.0574646	58.1840935	58.4563141	58.9129448	59.3032036	59.6994171	60.2802277	60.9176750	61.5405312	62.1518097	62.7274284	63.5124168	64.1323624	64.6959915	65.2360840	65.8073730	66.2996216	66.6703568	67.0152054	67.4126587	67.7073364	68.1037064	68.4794083	68.5480423	68.6376648	69.3309326	7.5000000	84.5599976	58.5900002	7.2600002	1.8099999	4.5400000	4.2900000	0.8500001	5.1500001	2.3299999
17.9044132	18.2506351	18.6622772	19.0888348	19.4916382	19.8017044	20.2672138	20.6303120	20.9451466	21.3851166	21.7137280	21.9717808	22.2440586	22.4092484	22.5645695	22.7378483	23.0189457	23.1039791	22.9531307	22.9454956	23.0518284	23.1032238	23.0492954	23.0989532	23.1356735	23.1823597	23.2938614	23.4466496	23.6700439	23.8727970	24.1404953	24.5928955	25.4200974	26.6801777	28.4044056	30.5581188	32.9209595	35.3004570	37.5311546	39.5057373	41.2247467	42.7272606	44.0727577	45.3625336	46.6504478	47.9234505	49.1754303	50.4056091	51.5485115	52.6033821	53.6433563	54.5939445	55.4800873	56.3583641	57.2704582	58.1437416	58.9712067	59.6824303	60.4577942	61.5603333	61.9417992	62.5998230	63.4212303	63.9851074	64.8608017	65.5998917	66.1827164	66.7600098	67.4024734	67.8152771	68.3496475	68.7156601	69.0890808	69.4044266	69.6541824	69.9708023	70.1414566	70.3211288	70.3122864	70.0479126	69.5882263	69.2336121	69.0564270	69.0216980	69.1888809	69.2765121	69.3657913	69.6494217	69.7742310	69.9312820	70.1527939	70.4144974	70.5449295	70.7013397	70.9148483	70.9814453	70.8733902	70.6431351	70.2986374	69.8325119	69.0637817	68.2606430	67.5225830	66.7420654	65.9102554	64.9236755	63.1725578	60.8581238	58.6208305	57.2644463	56.7323265	56.5111732	56.4433861	56.5076942	56.6392403	56.7679787	56.8420715	57.0098763	57.2935753	57.5227356	57.7339211	58.0251770	58.3891029	58.6994820	58.9754677	59.2557030	59.7254524	60.0157967	60.2543068	60.5404167	60.8516235	61.0753517	61.2480431	61.3497047	61.6190987	61.7015266	62.0057030	62.3608055	62.3756065	62.5292931	62.9512978	8.0000000	58.5099983	35.8499985	7.2500000	2.0999999	2.8199999	6.0900002	2.3399999	1.9800000	1.2400000
15.6671801	15.9499550	16.3065548	16.6723309	17.1061630	17.5132370	17.8748722	18.2268772	18.5614777	18.9604168	19.2871704	19.5917130	19.8984699	20.1547070	20.3494625	20.5182629	20.8074856	20.9356308	20.7995739	20.8188381	20.9396973	21.0060253	20.9536343	20.9644985	20.9982224	21.0189667	21.0654755	21.1652241	21.2941055	21.4558620	21.6660061	22.0342541	22.7706680	23.9662266	25.6566639	27.7700424	30.0905247	32.4417992	34.6235542	36.5180969	38.1506920	39.5503044	40.8153267	42.0141258	43.2148933	44.4137764	45.5717201	46.7130089	47.7706604	48.7581940	49.6834717	50.5516090	51.4034615	52.2376213	53.0684662	53.8985138	54.6421013	55.3389587	56.0910225	57.1819153	57.7895317	58.2243919	58.9237938	59.5717163	60.2376823	61.0843201	61.6550140	62.2103462	62.7999153	63.2122345	63.7442169	64.1420364	64.5557632	64.8550797	65.0631104	65.3199997	65.4793396	65.6157227	65.5718307	65.3812637	64.9094009	64.5734329	64.4294205	64.3733521	64.4929123	64.5609970	64.6928787	64.8746338	65.0608826	65.1774597	65.4357224	65.6113281	65.7260361	65.8358383	66.0245667	66.1069565	66.0190811	65.8168945	65.5783997	65.1953506	64.5650940	63.9881477	63.5231285	63.0606422	62.4498138	61.6751900	60.4906311	58.8235588	57.1583672	56.1969643	55.8630486	55.7717094	55.7985802	55.8493309	55.9745483	56.1022301	56.1839180	56.2582741	56.4669914	56.6865044	56.7753181	56.9682198	57.2441444	57.4454803	57.5796394	57.7603302	58.0226707	58.3041267	58.4545174	58.5690460	58.7708015	58.9750633	59.0041161	59.0710869	59.1990547	59.2317963	59.3143272	59.4971161	59.6973000	59.6363983	59.0248756	8.1000004	49.5399971	26.7500000	7.1999993	3.7500000	2.3800001	5.9499993	3.4399998	1.9200000	0.9800000
21.1083298	21.6304016	22.3261280	23.0102615	23.7367706	24.5031910	25.1839676	25.8618622	26.6126461	27.4270420	28.1197910	28.6835995	29.1375427	29.5653439	29.9242458	30.3280029	30.8350773	31.1492252	31.1975231	31.3490925	31.5471401	31.6829319	31.7357883	31.8335018	31.9589138	32.0982170	32.2585793	32.4725761	32.7401581	33.0391426	33.3758812	33.8507233	34.6608315	35.8544922	37.4514618	39.4278603	41.5715866	43.7260857	45.7519341	47.5463982	49.1194801	50.4757576	51.7130013	52.9040108	54.0629845	55.2233734	56.3552971	57.4373207	58.4699745	59.4145699	60.3090019	61.1623955	61.9963722	62.7655983	63.5445061	64.2985916	64.9755173	65.5810623	66.1671066	67.0514832	67.4356613	67.7612991	68.5314865	69.1179428	69.7413712	70.5802994	71.1718063	71.7584381	72.3041458	72.7291641	73.3106308	73.6375961	74.0756607	74.3169785	74.5205688	74.7473068	74.8683701	74.9375610	74.8118591	74.3765259	73.5994949	73.0291367	72.7175217	72.6119919	72.6265564	72.6523132	72.7216492	72.9460068	73.0776443	73.1823730	73.4595337	73.6869125	73.8315659	73.9306107	74.0979004	74.1478882	73.9894104	73.6610184	73.1892700	72.5584793	71.6508026	70.6691208	69.8709412	69.1024399	68.2031479	67.0039139	65.0404739	62.2960777	59.6974525	58.0679016	57.3852425	57.1013603	56.9566002	56.9626770	57.0592690	57.1687737	57.2518768	57.4093781	57.7278595	58.0334587	58.2189941	58.5579491	58.9524879	59.3144341	59.6103783	59.9394684	60.3585014	60.7991333	61.0710182	61.2944794	61.6351051	61.9261169	62.0672951	62.2528114	62.4476280	62.5043755	62.6739388	62.7928886	63.1878777	63.2051544	62.6931725	8.1999998	56.8899994	35.8199997	10.0900002	3.8100002	2.8000000	7.5900002	1.7800001	1.4100000	1.3500000
18.8092594	19.1714535	19.2830963	19.5081196	19.7066174	19.8957043	20.1154728	20.3573399	20.5609283	20.7701893	20.9400997	21.1163254	21.2659760	21.4003048	21.4645252	21.5607052	21.7859344	21.8476276	21.6700497	21.6569443	21.7429276	21.7771664	21.7383327	21.7731609	21.7935944	21.8480053	21.9222260	22.0409145	22.1904354	22.3685074	22.5773792	22.9698639	23.7013683	24.9047298	26.5818119	28.6579056	30.9743938	33.2847404	35.4268341	37.2958221	38.8993568	40.2642097	41.4899826	42.6514893	43.7971916	44.9628754	46.0899239	47.1988373	48.2109680	49.1435394	50.0202904	50.8710938	51.6546669	52.4684181	53.2766685	54.0490532	54.8141975	55.5609131	56.3101044	57.2594719	57.8262939	58.3378601	58.9348755	59.5414581	60.2373238	60.9706764	61.2930031	61.9848213	62.4326630	62.9114075	63.3255920	63.6123466	63.9434624	64.1896667	64.5060425	64.7553482	64.9847488	65.1854782	65.2527084	65.3496475	65.2869263	65.2825394	65.3349304	65.3858871	65.5647202	65.6989441	65.7901917	66.0128860	66.1659241	66.2777634	66.4458313	66.6705093	66.7374649	66.8292923	67.0179749	67.1502151	67.0998611	66.9985962	66.9230957	66.7581863	66.4354782	66.0698853	65.8360214	65.4839401	65.0028076	64.4463196	63.3744812	61.5711670	59.6455727	58.3130951	57.7158470	57.4598732	57.3886147	57.3520088	57.5119781	57.6391716	57.6876106	57.8596497	58.1820374	58.4824562	58.6949654	59.0262566	59.4053154	59.7432861	60.0535545	60.3390007	60.6786804	61.0231895	61.2407570	61.5029945	61.7644615	61.9266624	62.1216278	62.2016029	62.3111229	62.3249016	62.3247414	62.6589050	62.6448708	62.5631714	62.0107079	7.9000001	60.2100029	40.0000000	6.5399995	3.3100002	3.7500000	4.0599999	0.9700000	3.0799999	1.5200000
21.1284561	21.3853226	21.7458649	22.1163731	22.4023418	22.7818775	23.1577778	23.5723953	23.9743862	24.4029865	24.8384876	25.1440659	25.3943996	25.6157627	25.7850018	25.9876652	26.2896957	26.4494343	26.3619022	26.4214802	26.5987930	26.6767216	26.6870098	26.7241821	26.7812595	26.8021069	26.8553162	26.9545078	27.1043491	27.2945938	27.5507679	28.0267086	28.8347931	30.1121273	31.8691330	34.0349464	36.3907738	38.7743073	41.0016479	42.9927673	44.7258568	46.2857208	47.6959229	49.0584450	50.4081612	51.7589226	53.0991402	54.3839912	55.6205292	56.7773857	57.8800812	58.9754944	60.0147285	60.9902039	61.9975853	63.0171509	63.9632568	64.8981781	65.7792969	66.8913803	67.4639511	68.0217056	69.0448303	69.8633347	70.6531601	71.4954300	72.1471939	72.9396439	73.5280685	74.3624344	74.7412415	75.4230194	75.7485733	76.2648544	76.7160263	77.0501633	77.3475189	77.6651382	77.7233810	77.6224442	77.1487198	76.9058914	76.8093643	76.9357224	77.0917664	77.1551590	77.3419800	77.6972427	77.9322281	78.2211761	78.5534058	78.9318161	79.2625198	79.4680786	79.7248840	79.8948898	79.8211288	79.5698242	79.2562332	78.6824646	77.7872925	76.8162460	75.9484329	75.0873795	74.1404495	72.7633591	70.2022781	66.5128479	62.8382607	60.4041481	59.3117561	58.7997398	58.5233269	58.4794655	58.5195274	58.6425781	58.7985687	59.0390892	59.5349731	60.0373421	60.4018974	60.9811516	61.6065788	62.1514893	62.6757507	63.3014259	64.0112534	64.6796188	65.1680298	65.6895447	66.2520676	66.6899185	67.0270767	67.4507751	67.7555771	67.8546677	68.1675034	68.3111954	68.6174927	68.8097916	68.5165634	7.8000007	78.1299973	54.3100014	8.2200003	3.1400001	4.7800002	4.4499998	1.5800000	4.0400000	2.4500000
21.5766468	21.7971821	22.0025463	22.2304096	22.5495625	22.8590908	23.1357327	23.4711666	23.9082584	24.2651272	24.6357117	24.9316959	25.1468353	25.3400936	25.4919224	25.6599827	25.9317245	26.0461788	25.9381046	25.9728947	26.1300945	26.2263508	26.2059650	26.2336597	26.2566242	26.3002777	26.3484974	26.4168034	26.5404568	26.6990108	26.9371548	27.3689327	28.1663647	29.4287434	31.1669407	33.3483124	35.7067604	38.0792694	40.3388786	42.3452759	44.0978241	45.6513367	47.0569000	48.3987999	49.7838478	51.1462402	52.4846611	53.7696953	54.9956932	56.1180382	57.2346611	58.3120613	59.3319054	60.3290901	61.3106956	62.2853813	63.2331238	64.1147690	64.8296661	65.6834488	66.4939575	67.1860352	67.9686279	68.6498489	69.4547501	70.2423325	71.1133194	71.8693619	72.5301895	73.1880722	73.7818069	74.3304443	74.7095337	75.2404480	75.6221848	75.9859238	76.1621780	76.5071106	76.5281067	76.2131577	75.6335754	75.2543335	75.0804825	75.1324539	75.2167664	75.3368301	75.5709229	75.8375854	76.0703506	76.3675919	76.6458359	76.9625168	77.1790085	77.4446945	77.6965408	77.8065262	77.6263504	77.3877182	77.0345840	76.3111877	75.3457336	74.3177719	73.3538895	72.3986053	71.3064880	69.9275818	67.4843369	64.2062149	61.0444756	59.0152931	58.1507912	57.8329163	57.6650543	57.6374168	57.7378387	57.8414040	57.9221039	58.1711006	58.5844116	59.0168152	59.3330803	59.6944466	60.1606407	60.7129326	61.1695137	61.6426811	62.1648598	62.7093010	63.1459808	63.5955009	64.0051880	64.2828445	64.5918579	64.8583145	65.1660233	65.3390427	65.4239426	65.5628433	65.6879501	65.8224716	65.4501419	8.1000004	63.0200005	44.6100006	6.2300000	2.3900001	3.8100002	2.4400001	1.0000000	3.2400000	1.8200001
20.5213852	20.8229313	21.0594158	21.2982769	21.5274601	21.8328915	22.0850239	22.3699341	22.7054291	23.0016994	23.3181667	23.5946712	23.8004284	23.9953690	24.1492062	24.3373394	24.6254120	24.7642803	24.6585770	24.7048111	24.8514709	24.9637814	24.9568424	25.0164433	25.0690327	25.1215076	25.1941853	25.3175583	25.4880657	25.6598454	25.9300404	26.3465118	27.1234818	28.3460598	30.0246181	32.1357574	34.4398308	36.7397041	38.8955040	40.8116341	42.4602242	43.9155540	45.1983147	46.4315224	47.6881523	48.9443474	50.1668587	51.3499146	52.4691353	53.4970894	54.4971313	55.4520721	56.3618774	57.2554359	58.1484261	59.0381279	59.8859978	60.6277924	61.3229790	62.3219604	62.7525902	63.4668999	64.1191406	64.7078857	65.5064163	66.2297668	66.9431076	67.6138535	68.2376480	68.8666306	69.3398819	69.8740311	70.1968079	70.5882568	70.8942184	71.1627274	71.2777481	71.5623245	71.6078720	71.3110657	70.7812500	70.2984848	70.1584778	70.2474136	70.2630844	70.3691559	70.5456467	70.7122421	70.9837189	71.1718063	71.4084015	71.7063599	71.8579330	72.0657272	72.2708664	72.3611221	72.2180099	71.9863815	71.6715164	71.0617294	70.2367477	69.4178696	68.6318893	67.8812943	66.9879532	65.9407349	64.0639725	61.6892281	59.3308601	57.8352318	57.2771568	57.1149712	57.0047455	57.0285339	57.1131554	57.2177773	57.3229790	57.4682312	57.8101921	58.0979729	58.3425598	58.5747871	58.9273415	59.2977104	59.6135445	59.8988953	60.2286339	60.6254730	60.9739380	61.2418251	61.5193329	61.6886711	61.8677559	62.0498009	62.2523918	62.3072052	62.4225960	62.6146088	62.7555656	62.6511345	62.4774666	8.0000000	29.2399998	18.0900002	4.2399998	2.0500000	2.0400000	2.3099999	1.0599999	1.6000000	1.0400000
21.0188808	21.1525078	21.5503521	21.9153214	22.2022648	22.6071186	22.9557648	23.3240566	23.6442738	23.9676514	24.3358536	24.5653458	24.7913799	24.9473553	25.1022720	25.2920170	25.5720577	25.6887989	25.5472927	25.5105686	25.6014652	25.6414108	25.5775814	25.6162338	25.6683712	25.7009430	25.8072739	26.0043621	26.2854328	26.5850449	26.9533539	27.4905186	28.3812275	29.6857967	31.4541302	33.6505280	36.0139580	38.3705482	40.5956573	42.5840263	44.2975769	45.8327522	47.2316322	48.5558777	49.8686333	51.1947441	52.4955444	53.7495575	54.9260216	56.0487976	57.1171074	58.1575966	59.1030731	59.9877663	60.9204979	61.8744545	62.7533150	63.5747032	64.4329910	65.0508270	65.7563171	66.3023300	67.0992050	67.9659729	68.5433121	69.3510437	69.9225693	70.4608383	70.9992447	71.6592407	71.9424057	72.4872208	72.7922592	73.2247696	73.4984818	73.8196640	73.9951401	74.2508545	74.3090820	74.3332748	74.0497131	73.8759766	73.8355789	73.9237289	74.1281052	74.1776352	74.3199463	74.6448135	74.8041458	74.9802170	75.2362747	75.5546341	75.7395248	75.9011230	76.1020508	76.2490768	76.3157425	76.0958328	75.9053421	75.5669174	74.9117355	74.2433548	73.6875534	73.0904922	72.3156128	71.3524170	69.4096756	66.3760071	63.0773277	60.7522011	59.7031097	59.1847954	58.9231720	58.8066597	58.8815918	59.0384560	59.1437531	59.4411354	59.9453316	60.4130096	60.7736511	61.3195763	61.9447212	62.5442390	63.0012360	63.5442810	64.1359634	64.8003006	65.2777328	65.8006363	66.2509155	66.6122131	66.9358444	67.2796707	67.4423447	67.4241409	67.6617966	67.6440048	67.8389511	68.1346359	67.9359131	8.0000000	105.0899963	71.4599991	12.3900003	6.8799996	5.1599998	8.8599997	1.5599999	5.2300000	2.6400001
